RowCount,TimeStamp,Year,Month,Day,Hour,Minute,Second,Longitude [Deg E],Latitude [Deg N],SOG [knots],COG [Deg],Pitch [Deg],PitchTarget [Deg],Heel [Deg],HeelTarget [Deg],HeelRange [Deg],ClewLoad [0.1kg],Rudder [Deg],VMG [k],TWD [Deg],TWS [k]
180,1575688920000,0,0,0,0,0,0,174.796048,-36.791489,0.64,176,0,0,0,0,0,0,0,0,0,0
181,1575688921000,0,0,0,0,0,0,174.796049,-36.791492,0.7,172,0,0,0,0,0,0,0,0,0,0
182,1575688922000,0,0,0,0,0,0,174.796048,-36.791497,1.07,192,0,0,0,0,0,0,0,0,0,0
183,1575688923000,0,0,0,0,0,0,174.796046,-36.791501,0.7,195,0,0,0,0,0,0,0,0,0,0
184,1575688924000,0,0,0,0,0,0,174.796046,-36.791503,0.43,187,0,0,0,0,0,0,0,0,0,0
185,1575688925000,0,0,0,0,0,0,174.796044,-36.791507,1.17,202,0,0,0,0,0,0,0,0,0,0
186,1575688927000,0,0,0,0,0,0,174.796041,-36.791512,1.07,212,0,0,0,0,0,0,0,0,0,0
187,1575688928000,0,0,0,0,0,0,174.796037,-36.791516,1.07,214,0,0,0,0,0,0,0,0,0,0
188,1575688929000,0,0,0,0,0,0,174.796034,-36.791516,0.43,229,0,0,0,0,0,0,0,0,0,0
189,1575688930000,0,0,0,0,0,0,174.79603,-36.791517,0.96,248,0,0,0,0,0,0,0,0,0,0
190,1575688931000,0,0,0,0,0,0,174.796024,-36.791517,0.96,262,0,0,0,0,0,0,0,0,0,0
191,1575688932000,0,0,0,0,0,0,174.79602,-36.791515,0.85,272,0,0,0,0,0,0,0,0,0,0
192,1575688933000,0,0,0,0,0,0,174.796017,-36.791513,0.43,282,0,0,0,0,0,0,0,0,0,0
193,1575688934000,0,0,0,0,0,0,174.796013,-36.791511,0.85,287,0,0,0,0,0,0,0,0,0,0
194,1575688935000,0,0,0,0,0,0,174.796009,-36.79151,0.64,284,0,0,0,0,0,0,0,0,0,0
195,1575688936000,0,0,0,0,0,0,174.796006,-36.791507,0.96,314,0,0,0,0,0,0,0,0,0,0
196,1575688937000,0,0,0,0,0,0,174.796002,-36.791505,0.64,304,0,0,0,0,0,0,0,0,0,0
197,1575688938000,0,0,0,0,0,0,174.795999,-36.791505,0.58,298,0,0,0,0,0,0,0,0,0,0
198,1575688939000,0,0,0,0,0,0,174.795995,-36.791502,0.7,308,0,0,0,0,0,0,0,0,0,0
199,1575688940000,0,0,0,0,0,0,174.795991,-36.7915,0.81,296,0,0,0,0,0,0,0,0,0,0
200,1575688941000,0,0,0,0,0,0,174.795986,-36.791501,0.92,271,0,0,0,0,0,0,0,0,0,0
201,1575688942000,0,0,0,0,0,0,174.795983,-36.7915,0.43,279,0,0,0,0,0,0,0,0,0,0
202,1575688943000,0,0,0,0,0,0,174.795979,-36.791501,0.92,257,0,0,0,0,0,0,0,0,0,0
203,1575688944000,0,0,0,0,0,0,174.795974,-36.791502,0.81,259,0,0,0,0,0,0,0,0,0,0
204,1575688945000,0,0,0,0,0,0,174.79597,-36.791502,0.81,268,0,0,0,0,0,0,0,0,0,0
205,1575688946000,0,0,0,0,0,0,174.795966,-36.791502,0.43,264,0,0,0,0,0,0,0,0,0,0
206,1575688947000,0,0,0,0,0,0,174.795963,-36.791502,0.7,272,0,0,0,0,0,0,0,0,0,0
207,1575688948000,0,0,0,0,0,0,174.795958,-36.791501,0.92,276,0,0,0,0,0,0,0,0,0,0
208,1575688949000,0,0,0,0,0,0,174.795952,-36.7915,1.07,288,0,0,0,0,0,0,0,0,0,0
209,1575688950000,0,0,0,0,0,0,174.795942,-36.7915,1.88,273,0,0,0,0,0,0,0,0,0,0
210,1575688951000,0,0,0,0,0,0,174.795932,-36.791498,1.72,286,0,0,0,0,0,0,0,0,0,0
211,1575688952000,0,0,0,0,0,0,174.795919,-36.791492,2.96,299,0,0,0,0,0,0,0,0,0,0
212,1575688953000,0,0,0,0,0,0,174.795898,-36.791486,4.36,287,0,0,0,0,0,0,0,0,0,0
213,1575688954000,0,0,0,0,0,0,174.795869,-36.791484,5.45,277,0,0,0,0,0,0,0,0,0,0
214,1575688955000,0,0,0,0,0,0,174.795835,-36.791487,6.47,264,0,0,0,0,0,0,0,0,0,0
215,1575688956000,0,0,0,0,0,0,174.795794,-36.791495,7.72,256,0,0,0,0,0,0,0,0,0,0
216,1575688957000,0,0,0,0,0,0,174.79575,-36.791506,8.36,251,0,0,0,0,0,0,0,0,0,0
217,1575688958000,0,0,0,0,0,0,174.795701,-36.791518,9.23,254,0,0,0,0,0,0,0,0,0,0
218,1575688959000,0,0,0,0,0,0,174.795647,-36.791522,9.49,267,0,0,0,0,0,0,0,0,0,0
219,1575688960000,0,0,0,0,0,0,174.795596,-36.791518,8.79,277,0,0,0,0,0,0,0,0,0,0
220,1575688961000,0,0,0,0,0,0,174.795549,-36.791508,7.98,286,0,0,0,0,0,0,0,0,0,0
221,1575688962000,0,0,0,0,0,0,174.795507,-36.791498,7.55,287,0,0,0,0,0,0,0,0,0,0
222,1575688963000,0,0,0,0,0,0,174.795462,-36.791492,7.87,276,0,0,0,0,0,0,0,0,0,0
223,1575688964000,0,0,0,0,0,0,174.795417,-36.791487,7.98,277,0,0,0,0,0,0,0,0,0,0
224,1575688965000,0,0,0,0,0,0,174.795374,-36.791483,7.34,277,0,0,0,0,0,0,0,0,0,0
225,1575688966000,0,0,0,0,0,0,174.795332,-36.791475,7.6,284,0,0,0,0,0,0,0,0,0,0
226,1575688967000,0,0,0,0,0,0,174.795292,-36.791465,7.17,286,0,0,0,0,0,0,0,0,0,0
227,1575688968000,0,0,0,0,0,0,174.79525,-36.791456,7.72,285,0,0,0,0,0,0,0,0,0,0
228,1575688969000,0,0,0,0,0,0,174.795205,-36.791448,7.87,280,0,0,0,0,0,0,0,0,0,0
229,1575688970000,0,0,0,0,0,0,174.795156,-36.791444,8.9,273,0,0,0,0,0,0,0,0,0,0
230,1575688971000,0,0,0,0,0,0,174.795101,-36.791444,9.7,270,0,0,0,0,0,0,0,0,0,0
231,1575688972000,0,0,0,0,0,0,174.795042,-36.791444,10.53,270,0,0,0,0,0,0,0,0,0,0
232,1575688973000,0,0,0,0,0,0,174.794986,-36.791433,9.87,286,0,0,0,0,0,0,0,0,0,0
233,1575688974000,0,0,0,0,0,0,174.794946,-36.791412,7.72,308,0,0,0,0,0,0,0,0,0,0
234,1575688975000,0,0,0,0,0,0,174.794924,-36.79139,5.45,321,0,0,0,0,0,0,0,0,0,0
