RowCount,TimeStamp,Year,Month,Day,Hour,Minute,Second,Longitude [Deg E],Latitude [Deg N],SOG [knots],COG [Deg],Pitch [Deg],PitchTarget [Deg],Heel [Deg],HeelTarget [Deg],HeelRange [Deg],ClewLoad [0.1kg],Rudder [Deg],VMG [k],TWD [Deg],TWS [k]
113,1575688854000,0,0,0,0,0,0,174.796473,-36.791535,5.55,101,0,0,0,0,0,0,0,0,0,0
114,1575688855000,0,0,0,0,0,0,174.796497,-36.79153,4.04,84,0,0,0,0,0,0,0,0,0,0
115,1575688856000,0,0,0,0,0,0,174.796507,-36.791524,1.62,72,0,0,0,0,0,0,0,0,0,0
116,1575688857000,0,0,0,0,0,0,174.796517,-36.791518,1.88,60,0,0,0,0,0,0,0,0,0,0
117,1575688859000,0,0,0,0,0,0,174.79652,-36.791513,0.92,119,0,0,0,0,0,0,0,0,0,0
118,1575688860000,0,0,0,0,0,0,174.79652,-36.791512,0.92,69,0,0,0,0,0,0,0,0,0,0
119,1575688862000,0,0,0,0,0,0,174.796522,-36.791506,0.43,59,0,0,0,0,0,0,0,0,0,0
120,1575688863000,0,0,0,0,0,0,174.796523,-36.791507,0.7,59,0,0,0,0,0,0,0,0,0,0
121,1575688864000,0,0,0,0,0,0,174.796525,-36.791506,0.58,31,0,0,0,0,0,0,0,0,0,0
122,1575688865000,0,0,0,0,0,0,174.796522,-36.791502,1.17,328,0,0,0,0,0,0,0,0,0,0
123,1575688866000,0,0,0,0,0,0,174.796517,-36.791499,0.64,328,0,0,0,0,0,0,0,0,0,0
124,1575688867000,0,0,0,0,0,0,174.796514,-36.791494,1.45,323,0,0,0,0,0,0,0,0,0,0
125,1575688868000,0,0,0,0,0,0,174.796504,-36.791488,2.15,313,0,0,0,0,0,0,0,0,0,0
126,1575688869000,0,0,0,0,0,0,174.796489,-36.791477,3.72,310,0,0,0,0,0,0,0,0,0,0
127,1575688870000,0,0,0,0,0,0,174.79647,-36.791465,4.64,306,0,0,0,0,0,0,0,0,0,0
128,1575688871000,0,0,0,0,0,0,174.796444,-36.791446,6.36,311,0,0,0,0,0,0,0,0,0,0
129,1575688872000,0,0,0,0,0,0,174.796413,-36.791429,6.26,304,0,0,0,0,0,0,0,0,0,0
130,1575688873000,0,0,0,0,0,0,174.796373,-36.791416,7.87,296,0,0,0,0,0,0,0,0,0,0
131,1575688874000,0,0,0,0,0,0,174.796326,-36.791407,8.53,286,0,0,0,0,0,0,0,0,0,0
132,1575688875000,0,0,0,0,0,0,174.796274,-36.791401,9.34,280,0,0,0,0,0,0,0,0,0,0
133,1575688876000,0,0,0,0,0,0,174.796214,-36.791402,10.64,270,0,0,0,0,0,0,0,0,0,0
134,1575688877000,0,0,0,0,0,0,174.796155,-36.791411,10.57,261,0,0,0,0,0,0,0,0,0,0
135,1575688878000,0,0,0,0,0,0,174.796102,-36.791431,10.04,247,0,0,0,0,0,0,0,0,0,0
136,1575688879000,0,0,0,0,0,0,174.796054,-36.791453,9.83,238,0,0,0,0,0,0,0,0,0,0
137,1575688880000,0,0,0,0,0,0,174.796011,-36.79147,7.45,238,0,0,0,0,0,0,0,0,0,0
138,1575688881000,0,0,0,0,0,0,174.79598,-36.79149,6.64,233,0,0,0,0,0,0,0,0,0,0
139,1575688882000,0,0,0,0,0,0,174.795953,-36.79151,6.36,231,0,0,0,0,0,0,0,0,0,0
140,1575688883000,0,0,0,0,0,0,174.795924,-36.791522,5.55,242,0,0,0,0,0,0,0,0,0,0
141,1575688884000,0,0,0,0,0,0,174.79589,-36.791529,6.53,252,0,0,0,0,0,0,0,0,0,0
142,1575688885000,0,0,0,0,0,0,174.795853,-36.791539,6.79,252,0,0,0,0,0,0,0,0,0,0
143,1575688886000,0,0,0,0,0,0,174.79581,-36.791553,8.26,249,0,0,0,0,0,0,0,0,0,0
144,1575688887000,0,0,0,0,0,0,174.795763,-36.79157,9.23,247,0,0,0,0,0,0,0,0,0,0
145,1575688888000,0,0,0,0,0,0,174.79572,-36.791595,9.0,232,0,0,0,0,0,0,0,0,0,0
146,1575688889000,0,0,0,0,0,0,174.795693,-36.79163,8.79,209,0,0,0,0,0,0,0,0,0,0
147,1575688890000,0,0,0,0,0,0,174.795687,-36.791667,7.87,186,0,0,0,0,0,0,0,0,0,0
